Title	mainLabel	metascore
Sympathy for Delicious	DRAMA	44
The Losers	ADVENTURE	44
Faster	DRAMA	44
Picture Me	DOCUMENTARY	44
Lula the Son of Brazil	DRAMA	44
The Twilight Saga: New Moon	DRAMA	44
The Answer Man	COMEDY	44
The Flower of Kim Jong II	DRAMA	44
Peter and Vandy	DRAMA	44
Chandni Chowk to China	COMEDY	44
Underworld: Rise of the Lycans	ADVENTURE	44
Brief Interviews with Hideous Men	COMEDY	44
Henry Poole Is Here	COMEDY	44
The Ruins	THRILLER	44
Mia and the Migoo	ANIMATION	44
Chaos Theory	COMEDY	44
Rails & Ties	DRAMA	44
Frontier(s)	HORROR	44
Funny Games	DRAMA	44
Skills Like This	COMEDY	44
Stomp the Yard	DRAMA	44
My Love	DRAMA	44
The Game Plan	COMEDY	44
Man in the Chair	COMEDY	44
Rush Hour 3	COMEDY	44
The Caveman's Valentine	DRAMA	44
Kate & Leopold	COMEDY	44
Committed	COMEDY	44
Forever Mine	DRAMA	44
A Slipping-Down Life	DRAMA	44
Smiling Fish & Goat on Fire	COMEDY	44
Dudley Do-Right	COMEDY	44
Coming Soon	COMEDY	44
The Boondock Saints	ACTION	44
The Ninth Gate	MYSTERY	44
Plunkett & Macleane	COMEDY	44
Snow Falling on Cedars	DRAMA	44
Brokedown Palace	DRAMA	44
What Dreams May Come	DRAMA	44
Barney's Great Adventure	COMEDY	44
Southie	DRAMA	44
3 Ninjas: High Noon at Mega Mountain	COMEDY	44
Shark Skin Man and Peach Hip Girl	COMEDY	44
Picture Perfect	COMEDY	44
Nowhere	COMEDY	44
Schizopolis	COMEDY	44
Mary Reilly	DRAMA	44
The Long Kiss Goodnight	DRAMA	44
Girl 6	COMEDY	44
The Prophecy	DRAMA	44
Renaissance Man	COMEDY	44
Angels in the Outfield	COMEDY	44
Robin Hood: Men in Tights	COMEDY	44
Last Action Hero	COMEDY	44
Brain Donors	COMEDY	44
Welcome Home Roxy Carmichael	COMEDY	44
Who's Harry Crumb?	COMEDY	44
See No Evil Hear No Evil	COMEDY	44
K-9	COMEDY	44
Satisfaction	COMEDY	44
Ernest Saves Christmas	COMEDY	44
Raw Deal	ACTION	44
Deadly Friend	DRAMA	44
House	COMEDY	44
Three Men and a Cradle	COMEDY	44
Revenge of the Nerds	COMEDY	44
The Philadelphia Experiment	DRAMA	44
The Ice Pirates	COMEDY	44
Twilight Zone: The Movie	SCI_FI	44
Superman III	COMEDY	44
Lookin' to Get Out	COMEDY	44
Firefox	ADVENTURE	44
The Loveless	DRAMA	44
The Aftermath	DRAMA	43
47 Meters Down: Uncaged	DRAMA	43
A Dog's Journey	COMEDY	43
The Art of Racing in the Rain	COMEDY	43
Maleficent: Mistress of Evil	ADVENTURE	43
X-Men: Dark Phoenix	ADVENTURE	43
Glass	DRAMA	43
Night School	COMEDY	43
Clara	SCI_FI	43
Vita & Virginia	DRAMA	43
The Girl in the Spider's Web	DRAMA	43
Tau	THRILLER	43
Hunter Killer	ADVENTURE	43
Based on a True Story	DRAMA	43
Bleeding Steel	ACTION	43
The Circle	DRAMA	43
Hello Again	DRAMA	43
I Do... Until I Don't	COMEDY	43
Black Butterfly	CRIME	43
A Dog's Purpose	COMEDY	43
Death Note	ADVENTURE	43
The Drowning	DRAMA	43
All I See Is You	DRAMA	43
In Dubious Battle	DRAMA	43
Army of One	COMEDY	43
Year by the Sea	COMEDY	43
Vincent N Roxxy	DRAMA	43
Passage to Mars	ADVENTURE	43
The Angry Birds Movie	ANIMATION	43
American Pastoral	DRAMA	43
The Pulitzer at 100	DOCUMENTARY	43
One Piece Film: Gold	ANIMATION	43
Tank 432	ACTION	43
Maze Runner: The Scorch Trials	ADVENTURE	43
4th Man Out	COMEDY	43
Equals	DRAMA	43
Backtrack	DRAMA	43
San Andreas	DRAMA	43
Into the Grizzly Maze	DRAMA	43
Shelter	DRAMA	43
Miss Meadows	DRAMA	43
Like Sunday Like Rain	DRAMA	43
Wish I Was Here	COMEDY	43
Against the Sun	DRAMA	43
A Good Marriage	DRAMA	43
#Stuck	COMEDY	43
Dealin' with Idiots	COMEDY	43
Down and Dangerous	CRIME	43
Bottled Up	DRAMA	43
Redemption	DRAMA	43
Death by China	DRAMA	43
The Players	COMEDY	43
Backwards	SPORT	43
The Brass Teapot	COMEDY	43
The ABCs of Death	COMEDY	43
Good Deeds	COMEDY	43
Hellbenders	COMEDY	43
Nitro Circus: The Movie	COMEDY	43
Step Up Revolution	DRAMA	43
The Giant Mechanical Man	COMEDY	43
Stolen	ACTION	43
The Vow	DRAMA	43
Total Recall	ADVENTURE	43
My Best Enemy	COMEDY	43
Jackpot	COMEDY	43
The Lady	DRAMA	43
360	DRAMA	43
Machine Gun Preacher	ACTION	43
Apart	DRAMA	43
Monte Carlo	COMEDY	43
Frozen	DRAMA	43
The Tempest	COMEDY	43
Dear John	DRAMA	43
The Wolfman	DRAMA	43
The Grace Card	DRAMA	43
MacGruber	COMEDY	43
The Romantics	COMEDY	43
Why Did I Get Married Too?	COMEDY	43
X Games 3D: The Movie	SPORT	43
Daniel and Ana	DRAMA	43
Women in Trouble	COMEDY	43
Brooklyn's Finest	DRAMA	43
Spread	COMEDY	43
Rage	ROMANCE	43
Survival of the Dead	COMEDY	43
Love N' Dancing	DRAMA	43
The Uninvited	DRAMA	43
Not Easily Broken	DRAMA	43
Cirque du Freak: The Vampire's Assistant	ADVENTURE	43
Call + Response	MUSIC	43
Salt of This Sea	DRAMA	43
Eagle Eye	ACTION	43
Donkey Punch	DRAMA	43
Sherman's Way	COMEDY	43
Gardens of the Night	DRAMA	43
Meet Dave	COMEDY	43
Death Race	ACTION	43
Hot Rod	COMEDY	43
Anamorph	CRIME	43
Love in the Time of Cholera	DRAMA	43
Youth Without Youth	DRAMA	43
Firehouse Dog	COMEDY	43
The Final Season	DRAMA	43
Under Suspicion	DRAMA	43
The Beach	DRAMA	43
Light It Up	DRAMA	43
Instinct	DRAMA	43
For Love of the Game	DRAMA	43
Palmetto	DRAMA	43
The Very Thought of You	COMEDY	43
Meet Joe Black	DRAMA	43
Suicide Kings	COMEDY	43
The Peacemaker	ACTION	43
Fathers' Day	COMEDY	43
Dante's Peak	ADVENTURE	43
Larger Than Life	COMEDY	43
Kingpin	COMEDY	43
Flipper	ADVENTURE	43
City Slickers II: The Legend of Curly's Gold	COMEDY	43
The Three Musketeers	COMEDY	43
Needful Things	DRAMA	43
M. Butterfly	DRAMA	43
Star Trek V: The Final Frontier	ADVENTURE	43
Cutting Class	COMEDY	43
Killer Klowns from Outer Space	COMEDY	43
Elvira: Mistress of the Dark	COMEDY	43
Russkies	DRAMA	43
Dogs in Space	DRAMA	43
Quicksilver	DRAMA	43
A Nightmare on Elm Street 2: Freddy's Revenge	HORROR	43
Missing in Action	DRAMA	43
Conan the Barbarian	ADVENTURE	43
Trail of the Pink Panther	COMEDY	43
Still of the Night	DRAMA	43
The Last American Virgin	COMEDY	43
Big Kill	WESTERN	42
Changeland	COMEDY	42
Stuber	COMEDY	42
Mister America	COMEDY	42
Running with the Devil	DRAMA	42
Papi Chulo	COMEDY	42
Trespassers	THRILLER	42
Breaking In	DRAMA	42
Postcards from London	DRAMA	42
The House That Jack Built	DRAMA	42
Ashes in the Snow	DRAMA	42
Bad Samaritan	CRIME	42
Overboard	COMEDY	42
Mapplethorpe	DRAMA	42
Back Roads	DRAMA	42
A Bad Moms Christmas	COMEDY	42
Downrange	ACTION	42
Loving Pablo	DRAMA	42
The Star	COMEDY	42
55 Steps	DRAMA	42
Blood Money	DRAMA	42
VooDoo	HORROR	42
Amityville: The Awakening	THRILLER	42
Voice from the Stone	DRAMA	42
xXx: Return of Xander Cage	ADVENTURE	42
Suburbicon	COMEDY	42
The Confessions	DRAMA	42
My Father Die	DRAMA	42
Marauders	ACTION	42
The Boy	MYSTERY	42
Inferno	ADVENTURE	42
The Duel	DRAMA	42
The Great Wall	ADVENTURE	42
Office Christmas Party	COMEDY	42
Trash Fire	COMEDY	42
Below Her Mouth	DRAMA	42
Whisky Galore	COMEDY	42
American Hero	COMEDY	42
Lazer Team	COMEDY	42
Jem and the Holograms	DRAMA	42
#Horror	DRAMA	42
Insurgent	ADVENTURE	42
Burnt	COMEDY	42
Strangerland	DRAMA	42
The Adderall Diaries	DRAMA	42
Daddy's Home	COMEDY	42
Unsullied	ACTION	42
Under the Electric Sky	MUSIC	42
Olvidados	DRAMA	42
The Song	DRAMA	42
Paranormal Activity: The Marked Ones	MYSTERY	42
Lost River	DRAMA	42
The Woman in Black 2: Angel of Death	DRAMA	42
Transcendence	DRAMA	42
Monsters: Dark Continent	DRAMA	42
Clown	DRAMA	42
Good People	ACTION	42
The Foxy Merkins	COMEDY	42
Boss	ACTION	42
Long Live Freedom	COMEDY	42
The Family	COMEDY	42
Cold Turkey	COMEDY	42
The Internship	COMEDY	42
Beside Still Waters	COMEDY	42
24 Exposures	DRAMA	42
Austenland	COMEDY	42
Parker	ACTION	42
Awful Nice	COMEDY	42
Wedding Palace	COMEDY	42
Devil's Knot	DRAMA	42
U Want Me 2 Kill Him?	DRAMA	42
Three Worlds	DRAMA	42
Electoral Dysfunction	COMEDY	42
Madea's Witness Protection	COMEDY	42
Crooked Arrows	DRAMA	42
Won't Back Down	DRAMA	42
Mental	COMEDY	42
Abraham Lincoln: Vampire Hunter	ACTION	42
Breaking the Girls	CRIME	42
Bel Ami	DRAMA	42
Mariachi Gringo	COMEDY	42
The Decoy Bride	COMEDY	42
Courageous	DRAMA	42
Swerve	DRAMA	42
Snow Flower and the Secret Fan	DRAMA	42
Albatross	DRAMA	42
Chalet Girl	COMEDY	42
Transformers: Dark of the Moon	ADVENTURE	42
Ironclad	DRAMA	42
Sanctum	DRAMA	42
Take Me Home Tonight	COMEDY	42
A Bird of the Air	DRAMA	42
The Taqwacores	DRAMA	42
From Paris with Love	ACTION	42
The Perfect Game	COMEDY	42
Godspeed	DRAMA	42
Mystery Team	COMEDY	42
Orphan	MYSTERY	42
Night at the Museum: Battle of the Smithsonian	COMEDY	42
The Last House on the Left	THRILLER	42
Aliens in the Attic	COMEDY	42
The Lovely Bones	DRAMA	42
Tennessee	COMEDY	42
The Bucket List	COMEDY	42
Fred Claus	COMEDY	42
Next	ACTION	42
Trade	DRAMA	42
Bones	CRIME	42
Along Came a Spider	DRAMA	42
Jurassic Park III	ADVENTURE	42
Gun Shy	COMEDY	42
Bicentennial Man	COMEDY	42
The Haunting	MYSTERY	42
Superstar	COMEDY	42
Drive Me Crazy	COMEDY	42
The Rage: Carrie 2	THRILLER	42
The Loss of Sexual Innocence	DRAMA	42
The 13th Warrior	ADVENTURE	42
Breakfast of Champions	COMEDY	42
Vampires	ACTION	42
Lost in Space	ADVENTURE	42
Armageddon	ADVENTURE	42
The Replacement Killers	ACTION	42
Hope Floats	DRAMA	42
Went to Coney Island on a Mission from God... Be Back by Five	DRAMA	42
Leave It to Beaver	COMEDY	42
Jungle 2 Jungle	COMEDY	42
The Stendhal Syndrome	MYSTERY	42
Total Eclipse	DRAMA	42
Heavyweights	COMEDY	42
Stargate	ADVENTURE	42
PCU	COMEDY	42
My Father the Hero	COMEDY	42
Blank Check	COMEDY	42
Fire in the Sky	DRAMA	42
The Lawnmower Man	SCI_FI	42
Crazy People	COMEDY	42
RoboCop 2	ACTION	42
Phantasm II	ACTION	42
Big Top Pee-wee	COMEDY	42
Harry and the Hendersons	COMEDY	42
Amazon Women on the Moon	COMEDY	42
The Texas Chainsaw Massacre 2	COMEDY	42
Jake Speed	COMEDY	42
Return to Oz	ADVENTURE	42
The Toxic Avenger	COMEDY	42
Supergirl	ADVENTURE	42
Footloose	DRAMA	42
Against All Odds	ADVENTURE	42
High Road to China	DRAMA	42
Author! Author!	COMEDY	42
The Burning	HORROR	42
The Curse of la Llorona	MYSTERY	41
Miss Bala	DRAMA	41
The Week Of	COMEDY	41
Being Frank	COMEDY	41
Under the Eiffel Tower	ROMANCE	41
A Dark Place	MYSTERY	41
Arizona	COMEDY	41
Super Troopers 2	COMEDY	41
Permanent	COMEDY	41
False Confessions	COMEDY	41
The Female Brain	COMEDY	41
Home Again	COMEDY	41
Feral	DRAMA	41
The Most Hated Woman in America	DRAMA	41
Edie	DRAMA	41
The Forgiven	THRILLER	41
King Arthur: Legend of the Sword	DRAMA	41
The 9th Life of Louis Drax	MYSTERY	41
The Other Side of the Door	HORROR	41
Cardboard Boxer	DRAMA	41
Monster Trucks	COMEDY	41
The Hollow Point	DRAMA	41
Passengers	DRAMA	41
Priceless	DRAMA	41
The Perfect Match	COMEDY	41
13 Cameras	DRAMA	41
Dragon Blade	DRAMA	41
Pound of Flesh	ACTION	41
Staten Island Summer	COMEDY	41
Echoes of War	DRAMA	41
Mojave	DRAMA	41
Chappie	DRAMA	41
Child 44	DRAMA	41
Where Hope Grows	DRAMA	41
Asthma	DRAMA	41
When the Game Stands Tall	DRAMA	41
Sabotage	DRAMA	41
Before I Go to Sleep	DRAMA	41
Ride Along	COMEDY	41
The Big Ask	COMEDY	41
Olympus Has Fallen	ACTION	41
White Rabbit	DRAMA	41
A Castle in Italy	COMEDY	41
The Purge	THRILLER	41
Raze	DRAMA	41
Autumn Blood	DRAMA	41
Machete Kills	ACTION	41
Free Ride	DRAMA	41
Kick-Ass 2	COMEDY	41
Romeo & Juliet	DRAMA	41
G.I. Joe: Retaliation	ADVENTURE	41
Found	DRAMA	41
Back to 1942	DRAMA	41
Mumia: Long Distance Revolutionary	BIOGRAPHY	41
Struck by Lightning	COMEDY	41
Darling Companion	COMEDY	41
Grassroots	COMEDY	41
What to Expect When You're Expecting	COMEDY	41
Battleship	ADVENTURE	41
Journey 2: The Mysterious Island	COMEDY	41
Stand Up Guys	COMEDY	41
The Sorcerer and the White Snake	ROMANCE	41
War of the Buttons	ADVENTURE	41
Sal	DRAMA	41
The Day	DRAMA	41
Bodyguard	COMEDY	41
Tonight You're Mine	COMEDY	41
Larry Crowne	COMEDY	41
Lucky	COMEDY	41
Hop	COMEDY	41
Jesus Henry Christ	COMEDY	41
Priest	ACTION	41
Wild Target	COMEDY	41
The Chameleon	DRAMA	41
Splinterheads	COMEDY	41
You Wont Miss Me	COMEDY	41
Alvin and the Chipmunks: The Squeakquel	COMEDY	41
The Nature of Existence	DOCUMENTARY	41
Princess Kaiulani	DRAMA	41
The Lightkeepers	COMEDY	41
The Limits of Control	DRAMA	41
Crank: High Voltage	ACTION	41
Knowing	DRAMA	41
G-Force	COMEDY	41
Little Ashes	DRAMA	41
Beverly Hills Chihuahua	COMEDY	41
Mad Money	COMEDY	41
Drillbit Taylor	COMEDY	41
First Sunday	COMEDY	41
Four Christmases	COMEDY	41
Day Zero	DRAMA	41
TMNT	ANIMATION	41
Resident Evil: Extinction	ADVENTURE	41
Mr. Woodcock	COMEDY	41
What Planet Are You From?	COMEDY	41
Mad About Mambo	COMEDY	41
Simpatico	COMEDY	41
Two Ninas	COMEDY	41
Luminarias	COMEDY	41
Big Daddy	COMEDY	41
Holy Man	COMEDY	41
Fear and Loathing in Las Vegas	COMEDY	41
Celebrity	COMEDY	41
The Waterboy	COMEDY	41
Good Burger	COMEDY	41
One Eight Seven	DRAMA	41
The Secret Agent	DRAMA	41
Phenomenon	DRAMA	41
Village of the Damned	THRILLER	41
Mallrats	COMEDY	41
Bad Boys	COMEDY	41
Surviving the Game	ADVENTURE	41
Dumb and Dumber	COMEDY	41
Basic Instinct	DRAMA	41
Career Opportunities	COMEDY	41
Hard to Kill	DRAMA	41
The Rookie	DRAMA	41
Lionheart	DRAMA	41
Tango & Cash	COMEDY	41
Waxwork	COMEDY	41
She's Having a Baby	COMEDY	41
Hellbound: Hellraiser II	THRILLER	41
For Keeps?	COMEDY	41
Crocodile Dundee II	COMEDY	41
Wildcats	COMEDY	41
Iron Eagle	ACTION	41
Into the Night	COMEDY	41
Police Academy	COMEDY	41
The Outsiders	DRAMA	41
Student Bodies	COMEDY	41
Coyote Lake	THRILLER	40
Anna	ACTION	40
Shaft	COMEDY	40
The Goldfinch	DRAMA	40
Domino	ACTION	40
IO	DRAMA	40
Hover	SCI_FI	40
An Acceptable Loss	DRAMA	40
Little Women	DRAMA	40
Welcome to Marwen	COMEDY	40
Extinction	DRAMA	40
The Bromley Boys	COMEDY	40
Fireworks	DRAMA	40
Sandy Wexler	COMEDY	40
Fathom Premieres 6 Below: Miracle on the Mountain	DRAMA	40
The Last Word	COMEDY	40
Pitch Perfect 3	COMEDY	40
Leatherface	CRIME	40
Smurfs: The Lost Village	COMEDY	40
Table 19	COMEDY	40
Ae Dil Hai Mushkil	DRAMA	40
Level Up	ACTION	40
Teenage Mutant Ninja Turtles: Out of the Shadows	COMEDY	40
From the Land of the Moon	DRAMA	40
Mine	DRAMA	40
Outlaws and Angels	DRAMA	40
Crazy About Tiffany's	DOCUMENTARY	40
The Boss	COMEDY	40
The Comedian	COMEDY	40
Message from the King	DRAMA	40
Abattoir	MYSTERY	40
Suicide Squad	ADVENTURE	40
The Chamber	THRILLER	40
The Benefactor	DRAMA	40
Wild Card	DRAMA	40
Jupiter Ascending	ADVENTURE	40
Aloha	COMEDY	40
Highway	DRAMA	40
Last Weekend	COMEDY	40
Catch Hell	DRAMA	40
Deliver Us from Evil	MYSTERY	40
Dark Was the Night	DRAMA	40
3 Days to Kill	DRAMA	40
Horrible Bosses 2	COMEDY	40
In the Blood	ACTION	40
Better Living Through Chemistry	COMEDY	40
Brick Mansions	ADVENTURE	40
Dracula Untold	DRAMA	40
Tiny Times 2.0	DRAMA	40
Flu	DRAMA	40
Beneath	THRILLER	40
Almost Human	THRILLER	40
Homefront	ACTION	40
Return to Nuke 'Em High Volume 1	COMEDY	40
The Film Critic	COMEDY	40
Insidious: Chapter 2	MYSTERY	40
Kai po che!	DRAMA	40
Phantom	DRAMA	40
Blumenthal	COMEDY	40
Salinger	DOCUMENTARY	40
Khumba	ANIMATION	40
American Meat	DOCUMENTARY	40
Gangster Squad	DRAMA	40
Paulette	COMEDY	40
Paranormal Activity 4	MYSTERY	40
Bad Kids Go to Hell	COMEDY	40
Tim and Eric's Billion Dollar Movie	COMEDY	40
Petunia	COMEDY	40
Here Comes the Boom	COMEDY	40
Act of Valor	DRAMA	40
Man on a Ledge	ADVENTURE	40
The Girl from the Naked Eye	ACTION	40
Falling Overnight	DRAMA	40
Butter	COMEDY	40
Beastly	DRAMA	40
It's a Wonderful Afterlife	COMEDY	40
The Virginity Hit	COMEDY	40
Leonie	DRAMA	40
Remember Me	DRAMA	40
Ceremony	COMEDY	40
Shrink	COMEDY	40
Dance Flick	COMEDY	40
Tanner Hall	DRAMA	40
The Slammin' Salmon	COMEDY	40
The Good Heart	COMEDY	40
X-Men Origins: Wolverine	ADVENTURE	40
House of Boys	DRAMA	40
The Other End of the Line	COMEDY	40
The Day the Earth Stood Still	DRAMA	40
Paris 36	DRAMA	40
Sleepwalking	DRAMA	40
While She Was Out	DRAMA	40
The Heir Apparent: Largo Winch	ADVENTURE	40
Igor	COMEDY	40
Outlander	ADVENTURE	40
Passengers	DRAMA	40
Vantage Point	DRAMA	40
Good	DRAMA	40
America the Beautiful	DOCUMENTARY	40
Illegal Tender	DRAMA	40
Spiral	DRAMA	40
Fantastic Four	ADVENTURE	40
Clockstoppers	COMEDY	40
The Invisible Circus	DRAMA	40
Monkeybone	COMEDY	40
Duets	COMEDY	40
Speedway Junky	DRAMA	40
Double Jeopardy	DRAMA	40
Best Laid Plans	DRAMA	40
At First Sight	DRAMA	40
Jakob the Liar	DRAMA	40
Deep Impact	DRAMA	40
Nightwatch	DRAMA	40
Fire Down Below	DRAMA	40
Amy	DRAMA	40
Barb Wire	ACTION	40
Mighty Morphin Power Rangers: The Movie	ADVENTURE	40
Teenage Mutant Ninja Turtles III	COMEDY	40
RoboCop 3	ACTION	40
Toys	COMEDY	40
Lethal Weapon 3	ACTION	40
Double Impact	ACTION	40
Ernest Goes to Jail	COMEDY	40
Nightbreed	ACTION	40
Three Fugitives	COMEDY	40
Gleaming the Cube	DRAMA	40
Fletch Lives	COMEDY	40
Poltergeist III	THRILLER	40
Maniac Cop	ACTION	40
Over the Top	DRAMA	40
The Believers	DRAMA	40
SpaceCamp	ADVENTURE	40
Club Paradise	COMEDY	40
A View to a Kill	ADVENTURE	40
Rocky IV	DRAMA	40
Dune	ADVENTURE	40
The Best Little Whorehouse in Texas	COMEDY	40
Things Are Tough All Over	COMEDY	40
Porky's	COMEDY	40
Death Hunt	ADVENTURE	40
Halloween II	HORROR	40
A Madea Family Funeral	COMEDY	39
The Intruder	DRAMA	39
UglyDolls	COMEDY	39
The Dirt	COMEDY	39
Jexi	COMEDY	39
Nobody's Fool	COMEDY	39
Unbroken: Path to Redemption	DRAMA	39
Johnny English Strikes Again	COMEDY	39
Slaughterhouse Rulez	COMEDY	39
Zoe	ROMANCE	39
The Nutcracker and the Four Realms	ADVENTURE	39
The Darkest Minds	DRAMA	39
Smaller and Smaller Circles	CRIME	39
Diary of a Wimpy Kid: The Long Haul	COMEDY	39
First Kill	ACTION	39
Rodin	DRAMA	39
Woodshock	DRAMA	39
My Little Pony: The Movie	COMEDY	39
Jigsaw	CRIME	39
Pirates of the Caribbean: Dead Men Tell No Tales	ADVENTURE	39
Krystal	COMEDY	39
Why Him?	COMEDY	39
Lazy Eye	COMEDY	39
Mohenjo Daro	DRAMA	39
They're Watching	COMEDY	39
Pele: Birth of a Legend	DRAMA	39
The Strongest Man	COMEDY	39
Intruders	DRAMA	39
How to Plan an Orgy in a Small Town	COMEDY	39
After the Ball	COMEDY	39
The Runner	DRAMA	39
Don Verdean	COMEDY	39
Zipper	DRAMA	39
Dirty Weekend	COMEDY	39
Moonwalkers	COMEDY	39
The Gunman	DRAMA	39
Me Him Her	COMEDY	39
Dark Places	DRAMA	39
Synchronicity	DRAMA	39
Queen of the Desert	DRAMA	39
Big Stone Gap	COMEDY	39
Divorce Corp	DRAMA	39
Growing Up and Other Lies	COMEDY	39
Need for Speed	ACTION	39
The Other Woman	COMEDY	39
The Barber	THRILLER	39
Stage Fright	COMEDY	39
Tammy	COMEDY	39
Pompeii	DRAMA	39
Skin Trade	ACTION	39
Justin Bieber's Believe	MUSIC	39
The Damned	MYSTERY	39
Grace Unplugged	DRAMA	39
The Maid's Room	THRILLER	39
Dead Man Down	DRAMA	39
Believe	DRAMA	39
Percy Jackson: Sea of Monsters	ADVENTURE	39
Angels Sing	COMEDY	39
Trap for Cinderella	DRAMA	39
Planes	COMEDY	39
The Numbers Station	ACTION	39
The Adventurer: The Curse of the Midas Box	ADVENTURE	39
Tai Chi 2: The Hero Rises	ADVENTURE	39
Zaytoun	DRAMA	39
Resident Evil: Retribution	ADVENTURE	39
Just Like a Woman	DRAMA	39
Aftershock	ADVENTURE	39
The Kill Hole	ACTION	39
Underworld Awakening	DRAMA	39
The Lucky One	DRAMA	39
What a Man	COMEDY	39
The Change-Up	COMEDY	39
The Sitter	COMEDY	39
Green Lantern	ADVENTURE	39
The Green Hornet	COMEDY	39
From Prada to Nada	COMEDY	39
Inhale	DRAMA	39
Life as We Know It	COMEDY	39
Clash of the Titans	ADVENTURE	39
Legendary	DRAMA	39
Four Lovers	ROMANCE	39
Paul Blart: Mall Cop	COMEDY	39
The Goods: Live Hard Sell Hard	COMEDY	39
Fame	COMEDY	39
Irene in Time	COMEDY	39
Planet 51	COMEDY	39
Death in Love	DRAMA	39
Never Back Down	DRAMA	39
Adventures of Power	COMEDY	39
Nights in Rodanthe	DRAMA	39
The Edge of Love	DRAMA	39
August	DRAMA	39
St. Trinian's	COMEDY	39
Alvin and the Chipmunks	COMEDY	39
YPF	COMEDY	39
Silk	DRAMA	39
P.S. I Love You	COMEDY	39
But I'm a Cheerleader	COMEDY	39
All the Rage	COMEDY	39
Runaway Bride	COMEDY	39
Message in a Bottle	DRAMA	39
Simon Birch	COMEDY	39
Down Periscope	COMEDY	39
Virtuosity	ACTION	39
Jumanji	COMEDY	39
3 Ninjas Kick Back	COMEDY	39
3 Ninjas: Knuckle Up	COMEDY	39
Swing Kids	DRAMA	39
Captain Ron	COMEDY	39
The Bodyguard	DRAMA	39
Freddy's Dead: The Final Nightmare	HORROR	39
The Return of Swamp Thing	COMEDY	39
An Innocent Man	DRAMA	39
Creepshow 2	HORROR	39
American Ninja 2: The Confrontation	DRAMA	39
The Wraith	ROMANCE	39
The Men's Club	DRAMA	39
Extremities	DRAMA	39
Police Academy 2: Their First Assignment	COMEDY	39
Morons from Outer Space	COMEDY	39
Teachers	COMEDY	39
Tank	COMEDY	39
Hot Dog... The Movie	COMEDY	39
Flashpoint	DRAMA	39
City Heat	COMEDY	39
Nightmares	SCI_FI	39
Flashdance	DRAMA	39
Annie	COMEDY	39
The Sword and the Sorcerer	ADVENTURE	39
The Golden Glove	DRAMA	38
American Hangman	THRILLER	38
Men in Black: International	COMEDY	38
Otherhood	COMEDY	38
Ode to Joy	COMEDY	38
Murder Mystery	COMEDY	38
Gemini Man	DRAMA	38
Welcome Home	THRILLER	38
Eva	DRAMA	38
Midnight Sun	DRAMA	38
Mile 22	ACTION	38
Dead in a Week Or Your Money Back	COMEDY	38
Curvature	MYSTERY	38
Submergence	DRAMA	38
Trafficked	DRAMA	38
All Eyez on Me	DRAMA	38
Tulip Fever	DRAMA	38
Amateur Night	COMEDY	38
Dad's Army	COMEDY	38
Youth in Oregon	COMEDY	38
Mechanic: Resurrection	ADVENTURE	38
Ben-Hur	DRAMA	38
Bad Santa 2	COMEDY	38
Cell	DRAMA	38
Jack Goes Home	DRAMA	38
Pali Road	DRAMA	38
No Escape	ACTION	38
Entourage	COMEDY	38
The Vatican Tapes	THRILLER	38
Terminator Genisys	ADVENTURE	38
V/H/S Viral	THRILLER	38
Men Women & Children	COMEDY	38
The Park Bench	COMEDY	38
The Sound and the Fury	DRAMA	38
Black Coffee	COMEDY	38
Extraterrestrial	MYSTERY	38
As Above So Below	MYSTERY	38
The Remaining	DRAMA	38
And So It Goes	COMEDY	38
The November Man	ACTION	38
Think Like a Man Too	COMEDY	38
Ouija	MYSTERY	38
Mr. Jones	DRAMA	38
The Green Inferno	ADVENTURE	38
The Devil's Violinist	DRAMA	38
Third Person	DRAMA	38
Sweetwater	WESTERN	38
A Case of You	COMEDY	38
Underdogs	ANIMATION	38
Free Birds	COMEDY	38
Max Rose	DRAMA	38
Brake	THRILLER	38
The Citizen	DRAMA	38
2 Jacks	COMEDY	38
The Collection	ADVENTURE	38
Goats	COMEDY	38
Lay the Favorite	COMEDY	38
I Don't Know How She Does It	COMEDY	38
Angels Crest	DRAMA	38
Meeting Spencer	COMEDY	38
The Trouble with Bliss	COMEDY	38
The Moth Diaries	DRAMA	38
Seeking Justice	DRAMA	38
The Rite	DRAMA	38
Our Family Wedding	COMEDY	38
I Am	DOCUMENTARY	38
Ong-bak 3	ACTION	38
BearCity	COMEDY	38
12 Rounds	ACTION	38
Confessions of a Shopaholic	COMEDY	38
Crossing Over	DRAMA	38
Gigantic	COMEDY	38
Dark Streets	DRAMA	38
The Mysteries of Pittsburgh	COMEDY	38
Flash Point	ACTION	38
The Life Before Her Eyes	DRAMA	38
The Seeker: The Dark Is Rising	DRAMA	38
August Rush	DRAMA	38
Balls of Fury	COMEDY	38
Bad Boys II	COMEDY	38
Little Nicky	COMEDY	38
The Specials	COMEDY	38
Nutty Professor II: The Klumps	COMEDY	38
A Dog of Flanders	DRAMA	38
Random Hearts	DRAMA	38
Wild Wild West	COMEDY	38
BASEketball	COMEDY	38
Michael	COMEDY	38
The Flintstones	COMEDY	38
Sliver	DRAMA	38
Sister Act 2: Back in the Habit	COMEDY	38
Sleepwalkers	HORROR	38
Out for Justice	DRAMA	38
Ernest Scared Stupid	COMEDY	38
Backdraft	DRAMA	38
